Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Product ID,Category,Sub_Category,Product,Quantity,Sales,Discount,Profit
5254,US-2018-131982,07-03-18,11-03-18,Second Class,NP-18685,Nora Pelletier,Home Office,Malaysia,Selangor,OFF-BI-10004224,Living Room,Sharp,Vacuum Cleaner,2,107.648,0.2,33.64
5255,CA-2019-125185,05-03-19,07-03-19,Second Class,AH-10195,Alan Haines,Corporate,Malaysia,Selangor,FUR-CH-10002647,Kitchen ,Panasonic,Stove,2,99.372,0.3,-7.098
5256,CA-2019-125185,05-03-19,07-03-19,Second Class,AH-10195,Alan Haines,Corporate,Malaysia,Selangor,FUR-FU-10003247,Kitchen ,Samsung,Stove,2,33.568,0.2,-5.4548
5257,CA-2016-130078,08-08-16,14-08-16,Standard Class,CC-12145,Charles Crestani,Consumer,Malaysia,Negeri Sembilan,OFF-PA-10003270,Living Room,LG,Vacuum Cleaner,2,10.56,0,4.752
5258,US-2017-114034,03-01-17,08-01-17,Standard Class,DL-13315,Delfina Latchford,Consumer,Malaysia,Selangor,OFF-PA-10004735,Living Room,LG,Wall Fan,6,38.88,0,18.6624
5259,US-2017-115595,09-10-17,11-10-17,First Class,XP-21865,Xylona Preis,Consumer,Malaysia,Selangor,OFF-PA-10001745,Living Room,LG,TV_50(INCHES),5,35.2,0,16.544
5260,CA-2017-158722,20-10-17,26-10-17,Standard Class,MA-17560,Matt Abelman,Home Office,Malaysia,Selangor,OFF-PA-10000176,Living Room,LG,Ceiling Fan,3,45.528,0.2,15.9348
5261,CA-2018-105165,07-09-18,10-09-18,First Class,SZ-20035,Sam Zeldin,Home Office,Malaysia,Selangor,TEC-PH-10000675,Bathroom ,Toshiba,Water Heater,3,196.776,0.2,14.7582
5262,CA-2018-105165,07-09-18,10-09-18,First Class,SZ-20035,Sam Zeldin,Home Office,Malaysia,Selangor,OFF-BI-10000050,Living Room,Sharp,Vacuum Cleaner,2,2.92,0.8,-4.818
5263,CA-2018-105165,07-09-18,10-09-18,First Class,SZ-20035,Sam Zeldin,Home Office,Malaysia,Selangor,FUR-TA-10004154,Kitchen ,Meck,Refrigerator,1,200.795,0.3,-22.948
5264,CA-2018-105165,07-09-18,10-09-18,First Class,SZ-20035,Sam Zeldin,Home Office,Malaysia,Selangor,TEC-AC-10002718,Bathroom ,Hitachi,Water Heater,4,46.688,0.2,-2.918
5265,CA-2018-105165,07-09-18,10-09-18,First Class,SZ-20035,Sam Zeldin,Home Office,Malaysia,Selangor,OFF-AR-10003179,Living Room,LG,Ceiling Fan,3,21.864,0.2,3.5529
5266,CA-2017-147452,30-09-17,03-10-17,First Class,CS-11845,Cari Sayre,Corporate,Malaysia,Selangor,OFF-PA-10001838,Living Room,LG,Vacuum Cleaner,2,11.76,0,5.7624
5267,CA-2017-147452,30-09-17,03-10-17,First Class,CS-11845,Cari Sayre,Corporate,Malaysia,Selangor,OFF-PA-10004039,Living Room,LG,Ceiling Fan,3,167.94,0,82.2906
5268,CA-2017-147452,30-09-17,03-10-17,First Class,CS-11845,Cari Sayre,Corporate,Malaysia,Selangor,OFF-AP-10001626,Living Room,Samsung,Air Conditioner,1,3.89,0,1.0114
5269,US-2017-114657,16-11-17,21-11-17,Standard Class,MH-18115,Samsungck Hernandez,Home Office,Malaysia,Melaka,TEC-MA-10003173,Bathroom ,Toshiba,Water Heater,4,52.44,0,24.1224
5270,CA-2017-144484,11-09-17,11-09-17,Same Day,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,FUR-FU-10000260,Kitchen ,Samsung,Refrigerator,4,32.36,0,11.6496
5271,CA-2017-144484,11-09-17,11-09-17,Same Day,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,OFF-AP-10004487,Living Room,Samsung,TV_50(INCHES),5,406.6,0,113.848
5272,CA-2017-125913,16-01-17,16-01-17,Same Day,JO-15145,Jack O'Briant,Corporate,Malaysia,Selangor,FUR-FU-10001487,Kitchen ,Samsung,Refrigerator,4,27.92,0,8.0968
5273,CA-2017-125913,16-01-17,16-01-17,Same Day,JO-15145,Jack O'Briant,Corporate,Malaysia,Selangor,FUR-TA-10001520,Kitchen ,Meck,Microwave Oven,7,399.672,0.2,-14.9877
5274,US-2016-158309,26-11-16,29-11-16,First Class,PA-19060,Pete Armstrong,Home Office,Malaysia,Selangor,OFF-BI-10000145,Living Room,Sharp,Wall Fan,4,3.744,0.7,-2.6208
5275,CA-2019-162887,07-11-19,09-11-19,Second Class,SV-20785,StewLG Visinsky,Consumer,Malaysia,Kedah,FUR-CH-10000595,Kitchen ,Panasonic,Stove,3,715.2,0,178.8
5276,CA-2017-147333,14-12-17,20-12-17,Standard Class,KL-16555,Kelly Lampkin,Corporate,Malaysia,Negeri Sembilan,TEC-AC-10004469,Bathroom ,Hitachi,Water Heater,4,159.8,0,70.312
5277,CA-2017-147333,14-12-17,20-12-17,Standard Class,KL-16555,Kelly Lampkin,Corporate,Malaysia,Negeri Sembilan,TEC-AC-10003038,Bathroom ,Hitachi,Water Heater,5,44.75,0,8.5025
5278,CA-2018-113859,13-09-18,17-09-18,Standard Class,BC-11125,Becky Castell,Home Office,Malaysia,Selangor,FUR-CH-10004698,Kitchen ,Panasonic,Blender,6,340.116,0.3,-9.7176
5279,CA-2018-159681,07-12-18,13-12-18,Standard Class,PO-18850,Patrick O'Brill,Consumer,Malaysia,Selangor,OFF-PA-10003641,Living Room,LG,Wall Fan,4,105.52,0,48.5392
5280,US-2017-104094,07-09-17,11-09-17,Standard Class,AG-10675,Anna Gayman,Consumer,Malaysia,Selangor,TEC-AC-10002134,Bathroom ,Hitachi,Water Heater,1,13.48,0,1.8872
5281,CA-2017-152709,07-10-17,12-10-17,Standard Class,DB-13210,Dean Braden,Consumer,Malaysia,Selangor,OFF-ST-10001837,Living Room,Toshiba,Vacuum Cleaner,2,85.52,0,22.2352
5282,CA-2019-105158,05-09-19,10-09-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,FUR-FU-10001706,Kitchen ,Samsung,Stove,2,6.16,0,2.9568
5283,CA-2019-105158,05-09-19,10-09-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,OFF-PA-10001970,Living Room,LG,Ceiling Fan,3,36.84,0,17.3148
5284,CA-2018-133424,30-03-18,04-04-18,Standard Class,Dl-13600,Dorris liebe,Corporate,Malaysia,Selangor,OFF-ST-10002957,Living Room,Toshiba,Ceiling Fan,3,15.84,0,0
5285,CA-2018-133424,30-03-18,04-04-18,Standard Class,Dl-13600,Dorris liebe,Corporate,Malaysia,Selangor,OFF-LA-10002312,Living Room,Panasonic,Ceiling Fan,3,44.4,0,22.2
5286,CA-2017-105991,05-05-17,06-05-17,First Class,LH-17020,Lisa Hazard,Consumer,Malaysia,Selangor,OFF-EN-10002600,Living Room,Sharp ,Ceiling Fan,9,21.24,0.2,7.434
5287,CA-2017-105991,05-05-17,06-05-17,First Class,LH-17020,Lisa Hazard,Consumer,Malaysia,Selangor,OFF-BI-10003274,Living Room,Sharp,TV_60(INCHES),8,9.552,0.7,-7.3232
5288,CA-2017-105991,05-05-17,06-05-17,First Class,LH-17020,Lisa Hazard,Consumer,Malaysia,Selangor,FUR-BO-10004467,Kitchen ,LG,Stove,3,89.991,0.7,-152.9847
5289,US-2017-136784,30-04-17,05-05-17,Standard Class,AD-10180,Alan DoSamsungnguez,Home Office,Malaysia,Selangor,OFF-PA-10000675,Living Room,LG,Wall Fan,4,163.96,0,80.3404
5290,CA-2018-146283,08-09-18,15-09-18,Standard Class,KT-16465,Kean Takahito,Consumer,Malaysia,Selangor,OFF-PA-10002259,Living Room,LG,Vacuum Cleaner,2,17.904,0.2,6.2664
5291,CA-2018-146283,08-09-18,15-09-18,Standard Class,KT-16465,Kean Takahito,Consumer,Malaysia,Selangor,FUR-CH-10004287,Kitchen ,Panasonic,Chimney Wood,5,966.7,0.3,-13.81
5292,CA-2018-146283,08-09-18,15-09-18,Standard Class,KT-16465,Kean Takahito,Consumer,Malaysia,Selangor,OFF-PA-10000482,Living Room,LG,Wall Fan,6,182.112,0.2,61.4628
5293,CA-2017-151218,20-06-17,23-06-17,First Class,PJ-19015,Pauline Johnson,Consumer,Malaysia,Selangor,OFF-ST-10004835,Living Room,Toshiba,Air Conditioner,1,4.464,0.2,0.3348
5294,CA-2019-111073,26-12-19,30-12-19,Standard Class,MC-18100,Samsungck Crebagga,Consumer,Malaysia,Selangor,FUR-TA-10004086,Kitchen ,Meck,Refrigerator,1,51.588,0.4,-15.4764
5295,CA-2017-144883,15-08-17,19-08-17,Standard Class,BO-11350,Bill Overfelt,Corporate,Malaysia,Selangor,OFF-LA-10000305,Living Room,Panasonic,TV_60(INCHES),8,50.4,0,23.184
5296,CA-2017-142174,04-03-17,09-03-17,Standard Class,DP-13000,Darren Powers,Consumer,Malaysia,Selangor,OFF-PA-10000806,Living Room,LG,Vacuum Cleaner,2,89.568,0.2,32.4684
5297,CA-2017-108791,27-07-17,31-07-17,Standard Class,TM-21490,Tony Molinari,Consumer,Malaysia,Melaka,FUR-FU-10004018,Kitchen ,Samsung,Refrigerator,1,14.89,0,4.0203
5298,CA-2017-108791,27-07-17,31-07-17,Standard Class,TM-21490,Tony Molinari,Consumer,Malaysia,Melaka,TEC-PH-10002660,Bathroom ,Toshiba,Water Heater,8,543.92,0,135.98
5299,CA-2016-106656,23-09-16,26-09-16,First Class,DV-13045,Darrin Van Huff,Corporate,Malaysia,Selangor,OFF-EN-10001509,Living Room,Sharp ,Vacuum Cleaner,2,4.08,0,1.9176
5300,CA-2016-106656,23-09-16,26-09-16,First Class,DV-13045,Darrin Van Huff,Corporate,Malaysia,Selangor,OFF-LA-10003148,Living Room,Panasonic,Ceiling Fan,3,18.9,0,8.694
5301,CA-2016-113831,30-05-16,03-06-16,Standard Class,AH-10690,Anna Häberlin,Corporate,Malaysia,Selangor,FUR-TA-10002645,Kitchen ,Meck,Water Dispenser,10,2275.5,0,386.835
5302,CA-2016-113831,30-05-16,03-06-16,Standard Class,AH-10690,Anna Häberlin,Corporate,Malaysia,Selangor,TEC-AC-10003033,Bathroom ,Hitachi,Water Heater,6,1979.7,0,653.301
5303,CA-2016-113831,30-05-16,03-06-16,Standard Class,AH-10690,Anna Häberlin,Corporate,Malaysia,Selangor,OFF-LA-10001297,Living Room,Panasonic,Wall Fan,6,62.1,0,29.808
5304,US-2018-139500,16-11-18,20-11-18,Standard Class,AB-10165,Alan Barnes,Consumer,Malaysia,Selangor,FUR-CH-10002017,Kitchen ,Panasonic,Stove,2,37.296,0.3,-1.0656
5305,US-2018-166310,21-09-18,23-09-18,First Class,JS-15940,Joni Sundaresam,Home Office,Malaysia,Selangor,FUR-FU-10001546,Kitchen ,Samsung,Stove,2,8.544,0.6,-7.476
5306,US-2016-168410,21-02-16,26-02-16,Standard Class,BV-11245,BenjaSamsungn Venier,Corporate,Malaysia,Melaka,FUR-FU-10000629,Kitchen ,Samsung,Chimney Wood,5,68.95,0,28.959
5307,US-2016-168410,21-02-16,26-02-16,Standard Class,BV-11245,BenjaSamsungn Venier,Corporate,Malaysia,Melaka,OFF-ST-10000036,Living Room,Toshiba,Ceiling Fan,3,296.37,0,80.0199
5308,US-2016-168410,21-02-16,26-02-16,Standard Class,BV-11245,BenjaSamsungn Venier,Corporate,Malaysia,Melaka,TEC-PH-10002583,Bathroom ,Toshiba,Water Heater,2,39.98,0,1.999
5309,CA-2017-131254,19-11-17,21-11-17,First Class,NC-18415,Nathan Cano,Consumer,Malaysia,Selangor,FUR-CH-10003774,Kitchen ,Panasonic,Stove,3,191.058,0.3,-46.3998
5310,CA-2017-131254,19-11-17,21-11-17,First Class,NC-18415,Nathan Cano,Consumer,Malaysia,Selangor,OFF-AR-10003876,Living Room,LG,TV_50(INCHES),5,13.04,0.2,3.912
5311,CA-2017-131254,19-11-17,21-11-17,First Class,NC-18415,Nathan Cano,Consumer,Malaysia,Selangor,OFF-BI-10003527,Living Room,Sharp,Wall Fan,6,1525.188,0.8,-2287.782
5312,CA-2016-123414,21-08-16,27-08-16,Standard Class,SU-20665,Stephanie Ulpright,Home Office,Malaysia,Selangor,OFF-LA-10004559,Living Room,Panasonic,Wall Fan,4,9.216,0.2,3.3408
5313,CA-2016-123414,21-08-16,27-08-16,Standard Class,SU-20665,Stephanie Ulpright,Home Office,Malaysia,Selangor,OFF-SU-10002573,Living Room,Samsung,Vacuum Cleaner,2,28.048,0.2,3.506
5314,CA-2017-137876,30-04-17,05-05-17,Standard Class,DJ-13510,Don Jones,Corporate,Malaysia,Selangor,FUR-FU-10000222,Kitchen ,Samsung,Stove,2,64.96,0,21.4368
5315,CA-2017-137876,30-04-17,05-05-17,Standard Class,DJ-13510,Don Jones,Corporate,Malaysia,Selangor,OFF-EN-10001219,Living Room,Sharp ,Wall Fan,4,30.56,0,14.9744
5316,CA-2016-154060,02-05-16,08-05-16,Standard Class,DL-12865,Dan Lawera,Consumer,Malaysia,Selangor,FUR-CH-10002304,Kitchen ,Panasonic,Water Dispenser,9,187.056,0.2,11.691
5317,US-2017-162558,02-10-17,05-10-17,First Class,Dp-13240,Dean percer,Home Office,Malaysia,Selangor,FUR-FU-10002364,Kitchen ,Samsung,Stove,2,11.808,0.2,1.3284
5318,US-2017-162558,02-10-17,05-10-17,First Class,Dp-13240,Dean percer,Home Office,Malaysia,Selangor,FUR-FU-10004864,Kitchen ,Samsung,Refrigerator,1,9.656,0.2,1.5691
5319,US-2017-162558,02-10-17,05-10-17,First Class,Dp-13240,Dean percer,Home Office,Malaysia,Selangor,OFF-PA-10003172,Living Room,LG,Wall Fan,4,20.736,0.2,7.2576
5320,US-2017-162558,02-10-17,05-10-17,First Class,Dp-13240,Dean percer,Home Office,Malaysia,Selangor,OFF-BI-10000977,Living Room,Sharp,Ceiling Fan,3,27.36,0.7,-21.888
5321,US-2017-162558,02-10-17,05-10-17,First Class,Dp-13240,Dean percer,Home Office,Malaysia,Selangor,FUR-TA-10000198,Kitchen ,Meck,Microwave Oven,7,2314.116,0.4,-1002.7836
5322,US-2017-162558,02-10-17,05-10-17,First Class,Dp-13240,Dean percer,Home Office,Malaysia,Selangor,OFF-BI-10003984,Living Room,Sharp,Wall Fan,4,34.236,0.7,-26.2476
5323,US-2017-162558,02-10-17,05-10-17,First Class,Dp-13240,Dean percer,Home Office,Malaysia,Selangor,FUR-FU-10003691,Kitchen ,Samsung,Stove,2,19.76,0.2,5.928
5324,CA-2017-134439,18-09-17,23-09-17,Second Class,TM-21010,Tamara Manning,Consumer,Malaysia,Pahang,OFF-PA-10004082,Living Room,LG,Vacuum Cleaner,2,15.96,0,7.98
5325,CA-2019-119508,04-12-19,09-12-19,Standard Class,TZ-21580,Tracy Zic,Consumer,Malaysia,Selangor,OFF-AR-10003723,Living Room,LG,TV_50(INCHES),5,16.9,0,6.253
5326,CA-2019-119508,04-12-19,09-12-19,Standard Class,TZ-21580,Tracy Zic,Consumer,Malaysia,Selangor,FUR-FU-10004270,Kitchen ,Samsung,Blender,6,25.08,0,9.0288
5327,CA-2019-152681,17-01-19,22-01-19,Standard Class,SC-20260,Scott Cohen,Corporate,Malaysia,Selangor,OFF-AR-10003183,Living Room,LG,Vacuum Cleaner,2,6.68,0,2.004
5328,CA-2018-130813,06-01-18,08-01-18,Second Class,LS-17230,Lycoris Saunders,Consumer,Malaysia,Selangor,OFF-PA-10002005,Living Room,LG,Ceiling Fan,3,19.44,0,9.3312
5329,CA-2019-120320,05-03-19,09-03-19,Standard Class,MV-18190,Samsungke Vittorini,Consumer,Malaysia,Selangor,TEC-PH-10000149,Bathroom ,Toshiba,Water Heater,2,31.92,0.2,2.394
5330,CA-2016-111941,25-12-16,28-12-16,Second Class,BD-11620,Brian DeCherney,Consumer,Malaysia,Melaka,OFF-BI-10001524,Living Room,Sharp,Vacuum Cleaner,2,33.568,0.2,11.7488
5331,CA-2016-123120,04-09-16,08-09-16,Standard Class,CV-12295,Christina VanderZanden,Consumer,Malaysia,Melaka,FUR-FU-10004748,Kitchen ,Samsung,Refrigerator,1,63.94,0,24.9366
5332,CA-2016-123120,04-09-16,08-09-16,Standard Class,CV-12295,Christina VanderZanden,Consumer,Malaysia,Melaka,OFF-BI-10001460,Living Room,Sharp,TV_50(INCHES),5,60.6,0.2,20.4525
5333,CA-2016-123120,04-09-16,08-09-16,Standard Class,CV-12295,Christina VanderZanden,Consumer,Malaysia,Melaka,OFF-SU-10002503,Living Room,Samsung,Wall Fan,4,22.72,0,6.5888
5334,CA-2018-103331,26-08-18,01-09-18,Standard Class,KB-16315,Karl Braun,Consumer,Malaysia,Selangor,FUR-FU-10001731,Kitchen ,Samsung,Refrigerator,4,10.68,0,4.0584
5335,CA-2018-103331,26-08-18,01-09-18,Standard Class,KB-16315,Karl Braun,Consumer,Malaysia,Selangor,OFF-PA-10002160,Living Room,LG,Ceiling Fan,3,17.34,0,8.4966
5336,CA-2018-103331,26-08-18,01-09-18,Standard Class,KB-16315,Karl Braun,Consumer,Malaysia,Selangor,OFF-PA-10002659,Living Room,LG,Air Conditioner,1,3.38,0,1.5548
5337,CA-2019-169278,21-05-19,25-05-19,Standard Class,ME-18010,Samsungchelle Ellison,Corporate,Malaysia,Selangor,OFF-BI-10001636,Living Room,Sharp,Wall Fan,4,26.976,0.2,8.7672
5338,CA-2017-111577,16-10-17,21-10-17,Standard Class,AJ-10780,Anthony Jacobs,Corporate,Malaysia,Selangor,OFF-PA-10000062,Living Room,LG,TV_75(INCHES),7,307.776,0.2,111.5688
5339,CA-2019-146486,09-11-19,14-11-19,Second Class,DV-13465,Dianna Vittorini,Consumer,Malaysia,Melaka,OFF-ST-10002554,Living Room,Toshiba,TV_50(INCHES),5,244.55,0,4.891
5340,CA-2019-146486,09-11-19,14-11-19,Second Class,DV-13465,Dianna Vittorini,Consumer,Malaysia,Melaka,OFF-EN-10001509,Living Room,Sharp ,Wall Fan,6,12.24,0,5.7528
5341,CA-2019-146486,09-11-19,14-11-19,Second Class,DV-13465,Dianna Vittorini,Consumer,Malaysia,Melaka,TEC-AC-10002018,Bathroom ,Hitachi,Water Heater,2,13.98,0,6.0114
5342,CA-2019-146486,09-11-19,14-11-19,Second Class,DV-13465,Dianna Vittorini,Consumer,Malaysia,Melaka,TEC-AC-10002637,Bathroom ,Hitachi,Water Heater,5,899.95,0,53.997
5343,US-2018-168501,21-11-18,27-11-18,Standard Class,JK-15325,Jason Klamczynski,Corporate,Malaysia,Selangor,OFF-EN-10001509,Living Room,Sharp ,Air Conditioner,1,1.632,0.2,0.5508
5344,US-2018-168501,21-11-18,27-11-18,Standard Class,JK-15325,Jason Klamczynski,Corporate,Malaysia,Selangor,TEC-PH-10004922,Bathroom ,Toshiba,Water Heater,5,267.96,0.2,16.7475
5345,CA-2019-112053,11-10-19,13-10-19,Second Class,SH-20395,Shahid Hopkins,Consumer,Malaysia,Melaka,TEC-AC-10002550,Bathroom ,Hitachi,Water Heater,1,31.95,0,2.2365
5346,CA-2017-108539,21-03-17,23-03-17,Second Class,SC-20725,Steven CLGwright,Consumer,Malaysia,Selangor,OFF-ST-10003208,Living Room,Toshiba,Wall Fan,4,725.84,0,210.4936
5347,CA-2017-108539,21-03-17,23-03-17,Second Class,SC-20725,Steven CLGwright,Consumer,Malaysia,Selangor,OFF-BI-10003981,Living Room,Sharp,Ceiling Fan,3,10.896,0.2,3.9498
5348,CA-2017-108539,21-03-17,23-03-17,Second Class,SC-20725,Steven CLGwright,Consumer,Malaysia,Selangor,OFF-BI-10001031,Living Room,Sharp,Vacuum Cleaner,2,8.544,0.2,2.8836
5349,CA-2019-149811,04-01-19,10-01-19,Standard Class,CS-12250,Chris Selesnick,Corporate,Malaysia,Selangor,OFF-BI-10003676,Living Room,Sharp,Ceiling Fan,3,32.34,0,15.5232
5350,CA-2019-149811,04-01-19,10-01-19,Standard Class,CS-12250,Chris Selesnick,Corporate,Malaysia,Selangor,OFF-PA-10004082,Living Room,LG,TV_50(INCHES),5,39.9,0,19.95
5351,US-2017-103814,09-12-17,16-12-17,Standard Class,LH-16900,Lena Hernandez,Consumer,Malaysia,Selangor,OFF-PA-10001019,Living Room,LG,Ceiling Fan,9,143.856,0.2,48.5514
5352,CA-2016-123932,06-09-16,12-09-16,Standard Class,YC-21895,Yoseph Carroll,Corporate,Malaysia,Selangor,OFF-PA-10004665,Living Room,LG,Wall Fan,4,41.92,0.2,15.196
5353,CA-2016-123932,06-09-16,12-09-16,Standard Class,YC-21895,Yoseph Carroll,Corporate,Malaysia,Selangor,TEC-PH-10002447,Bathroom ,Toshiba,Water Heater,2,329.584,0.2,37.0782
5354,US-2016-101616,03-09-16,06-09-16,First Class,CY-12745,Craig Yedwab,Corporate,Malaysia,Perak,OFF-BI-10000014,Living Room,Sharp,TV_60(INCHES),8,87.28,0,41.0216
5355,CA-2018-113768,13-05-18,19-05-18,Standard Class,AH-10030,Aaron Hawkins,Corporate,Malaysia,Selangor,FUR-CH-10002439,Kitchen ,Panasonic,Blender,6,279.456,0.2,20.9592
5356,CA-2018-113768,13-05-18,19-05-18,Standard Class,AH-10030,Aaron Hawkins,Corporate,Malaysia,Selangor,OFF-PA-10003063,Living Room,LG,Vacuum Cleaner,2,8,0,3.84
5357,CA-2016-138037,29-09-16,03-10-16,Standard Class,AR-10540,Andy Reiter,Consumer,Malaysia,Selangor,OFF-BI-10002982,Living Room,Sharp,TV_50(INCHES),5,27.24,0.2,9.534
5358,CA-2018-150490,05-08-18,11-08-18,Standard Class,SS-20590,Sonia Sunley,Consumer,Malaysia,Selangor,TEC-AC-10004510,Bathroom ,Hitachi,Water Heater,1,16.36,0,1.636
5359,CA-2018-150490,05-08-18,11-08-18,Standard Class,SS-20590,Sonia Sunley,Consumer,Malaysia,Selangor,OFF-ST-10000321,Living Room,Toshiba,Vacuum Cleaner,2,15.78,0,0.6312
5360,CA-2018-150490,05-08-18,11-08-18,Standard Class,SS-20590,Sonia Sunley,Consumer,Malaysia,Selangor,OFF-AR-10004602,Living Room,LG,Vacuum Cleaner,2,45.98,0,12.8744
5361,US-2017-126060,14-04-17,18-04-17,Standard Class,DW-13585,Dorothy Wardle,Corporate,Malaysia,Selangor,FUR-BO-10003433,Kitchen ,LG,Sandwich Maker,8,198.272,0.2,-32.2192
5362,CA-2017-100951,09-06-17,10-06-17,First Class,NC-18625,Noah Childs,Corporate,Malaysia,Selangor,OFF-ST-10001496,Living Room,Toshiba,TV_50(INCHES),5,720.76,0.2,54.057
5363,CA-2016-122017,29-12-16,02-01-17,Standard Class,CD-11920,Carlos Daly,Consumer,Malaysia,Pahang,FUR-FU-10000672,Kitchen ,Samsung,Blender,6,70.56,0,23.9904
5364,CA-2016-122017,29-12-16,02-01-17,Standard Class,CD-11920,Carlos Daly,Consumer,Malaysia,Pahang,OFF-AP-10001293,Living Room,Samsung,Vacuum Cleaner,2,81.96,0,22.9488
5365,CA-2018-123477,18-01-18,21-01-18,Second Class,DW-13195,David Wiener,Corporate,Malaysia,Selangor,OFF-AP-10000692,Living Room,Samsung,Wall Fan,4,64.864,0.2,6.4864
5366,CA-2016-107790,20-11-16,24-11-16,Standard Class,EH-13990,Erica Hackney,Consumer,Malaysia,Selangor,TEC-PH-10004539,Bathroom ,Toshiba,Water Heater,1,151.192,0.2,13.2293
5367,CA-2017-158071,10-06-17,15-06-17,Standard Class,BD-11320,Bill Donatelli,Consumer,Malaysia,Selangor,TEC-PH-10002923,Bathroom ,Toshiba,Water Heater,3,88.776,0.2,7.7679
5368,CA-2017-158071,10-06-17,15-06-17,Standard Class,BD-11320,Bill Donatelli,Consumer,Malaysia,Selangor,OFF-LA-10004689,Living Room,Panasonic,Wall Fan,4,11.56,0,5.4332
5369,CA-2017-158071,10-06-17,15-06-17,Standard Class,BD-11320,Bill Donatelli,Consumer,Malaysia,Selangor,OFF-ST-10001228,Living Room,Toshiba,Air Conditioner,1,15.58,0,3.895
5370,CA-2017-147403,10-09-17,13-09-17,First Class,KH-16630,Ken Heidel,Corporate,Malaysia,Selangor,OFF-PA-10003302,Living Room,LG,Ceiling Fan,3,85.056,0.2,28.7064
5371,US-2017-136721,08-04-17,12-04-17,Standard Class,NH-18610,Nicole Hansen,Corporate,Malaysia,Selangor,FUR-FU-10004665,Kitchen ,Samsung,Stove,2,273.96,0,71.2296
5372,US-2017-136721,08-04-17,12-04-17,Standard Class,NH-18610,Nicole Hansen,Corporate,Malaysia,Selangor,FUR-FU-10004188,Kitchen ,Samsung,Stove,3,306.9,0,79.794
5373,CA-2019-118738,24-10-19,30-10-19,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Malaysia,Selangor,OFF-PA-10003177,Living Room,LG,Ceiling Fan,3,15.552,0.2,5.4432
5374,CA-2019-118738,24-10-19,30-10-19,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Malaysia,Selangor,FUR-TA-10002607,Kitchen ,Meck,Microwave Oven,7,347.361,0.3,-69.4722
5375,CA-2019-118738,24-10-19,30-10-19,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Malaysia,Selangor,OFF-PA-10001166,Living Room,LG,Vacuum Cleaner,2,10.368,0.2,3.6288
5376,CA-2017-134152,27-05-17,31-05-17,Standard Class,RP-19855,Roy Phan,Corporate,Malaysia,Selangor,TEC-AC-10004510,Bathroom ,Hitachi,Water Heater,6,98.16,0,9.816
5377,CA-2017-134152,27-05-17,31-05-17,Standard Class,RP-19855,Roy Phan,Corporate,Malaysia,Selangor,OFF-AR-10004062,Living Room,LG,Ceiling Fan,3,31.44,0,7.86
5378,CA-2018-125542,05-12-18,07-12-18,First Class,NB-18655,Nona Balk,Corporate,Malaysia,Selangor,OFF-EN-10000056,Living Room,Sharp ,TV_75(INCHES),7,348.488,0.2,117.6147
5379,CA-2018-125542,05-12-18,07-12-18,First Class,NB-18655,Nona Balk,Corporate,Malaysia,Selangor,OFF-ST-10001469,Living Room,Toshiba,Wall Fan,4,172.736,0.2,-30.2288
5380,CA-2016-136021,14-08-16,18-08-16,Standard Class,JM-15580,Jill Matthias,Consumer,Malaysia,Selangor,OFF-PA-10000551,Living Room,LG,Ceiling Fan,3,15.54,0,7.6146
5381,CA-2016-136021,14-08-16,18-08-16,Standard Class,JM-15580,Jill Matthias,Consumer,Malaysia,Selangor,TEC-MA-10000423,Bathroom ,Toshiba,Water Heater,6,105.552,0.2,35.6238
5382,CA-2016-149195,05-09-16,07-09-16,Second Class,DM-13525,Don Samsungller,Corporate,Malaysia,Selangor,OFF-PA-10001870,Living Room,LG,TV_50(INCHES),5,25.92,0.2,9.072
5383,CA-2016-149195,05-09-16,07-09-16,Second Class,DM-13525,Don Samsungller,Corporate,Malaysia,Selangor,OFF-FA-10001843,Living Room,Sharp,TV_60(INCHES),8,15.808,0.2,5.3352
5384,CA-2016-149195,05-09-16,07-09-16,Second Class,DM-13525,Don Samsungller,Corporate,Malaysia,Selangor,OFF-PA-10002036,Living Room,LG,Vacuum Cleaner,2,10.368,0.2,3.7584
5385,CA-2017-161410,26-06-17,03-07-17,Standard Class,CC-12220,Chris Cortes,Consumer,Malaysia,Selangor,TEC-PH-10001760,Bathroom ,Toshiba,Water Heater,3,358.2,0.4,41.79
5386,CA-2017-161410,26-06-17,03-07-17,Standard Class,CC-12220,Chris Cortes,Consumer,Malaysia,Selangor,TEC-PH-10000673,Bathroom ,Toshiba,Water Heater,14,545.916,0.4,72.7888
5387,CA-2017-152786,12-03-17,17-03-17,Standard Class,GA-14725,Guy Armstrong,Consumer,Malaysia,Negeri Sembilan,OFF-BI-10000829,Living Room,Sharp,Ceiling Fan,9,40.41,0,18.5886
